cidade,bairro,tipo,modo,mediana_rs_m2,p25,p75,n_anuncios,yield_anual_pct,coleta
Porto Alegre,Jardim Leopoldina,casa,venda,3678.7,2142.9,4831.0,28,8.45,setembro/2026
Porto Alegre,Jardim Leopoldina,casa,aluguel,25.9,19.6,28.9,7,8.45,setembro/2026
Porto Alegre,Jardim Lindóia,casa,venda,4590.7,3770.0,6005.5,28,,setembro/2026
Porto Alegre,Jardim Planalto,casa,venda,4276.1,3421.6,4870.0,22,,setembro/2026
Porto Alegre,Jardim Sabará,casa,venda,3735.6,2807.8,5464.9,47,8.9,setembro/2026
Porto Alegre,Jardim Sabará,casa,aluguel,27.7,22.5,32.0,11,8.9,setembro/2026
Porto Alegre,Jardim São Pedro,casa,venda,3695.7,2412.6,4189.9,21,9.32,setembro/2026
Porto Alegre,Jardim São Pedro,casa,aluguel,28.7,25.6,36.3,6,9.32,setembro/2026
Porto Alegre,Lageado,casa,venda,2600.0,1866.7,3000.0,13,,setembro/2026
Porto Alegre,Lami,casa,venda,1082.0,945.8,1731.4,8,,setembro/2026
Porto Alegre,Lomba Pínheiro,casa,venda,4168.7,2737.0,6124.7,50,8.38,setembro/2026
Porto Alegre,Lomba Pínheiro,casa,aluguel,29.1,21.0,32.8,15,8.38,setembro/2026
Porto Alegre,Mário Quintana,casa,venda,3813.6,2497.0,5250.2,47,,setembro/2026
Porto Alegre,Medianeira,casa,venda,3118.1,2516.8,4344.3,69,7.24,setembro/2026
Porto Alegre,Medianeira,casa,aluguel,18.8,16.9,21.7,11,7.24,setembro/2026
Porto Alegre,Menino Deus,casa,venda,4823.4,4058.4,6233.9,46,7.46,setembro/2026
Porto Alegre,Menino Deus,casa,aluguel,30.0,23.4,44.4,25,7.46,setembro/2026
Porto Alegre,Moinhos de Vento,casa,venda,9297.5,5782.6,12285.7,13,5.6,setembro/2026
Porto Alegre,Moinhos de Vento,casa,aluguel,43.4,33.8,54.0,10,5.6,setembro/2026
Porto Alegre,Mont Serrat,casa,venda,8423.7,6691.7,16142.9,8,4.91,setembro/2026
Porto Alegre,Mont Serrat,casa,aluguel,34.5,18.3,38.5,5,4.91,setembro/2026
Porto Alegre,Morro Santana,casa,venda,3642.3,2972.2,4246.0,36,8.4,setembro/2026
Porto Alegre,Morro Santana,casa,aluguel,25.5,19.0,27.8,6,8.4,setembro/2026
Porto Alegre,Navegantes,casa,venda,2709.4,2380.3,5136.7,15,,setembro/2026
Porto Alegre,Nonoai,casa,venda,3411.5,2644.9,4830.5,79,8.93,setembro/2026
Porto Alegre,Nonoai,casa,aluguel,25.4,19.1,28.4,20,8.93,setembro/2026
Porto Alegre,Parque dos Maias,casa,venda,2398.2,2318.0,3058.9,7,,setembro/2026
Porto Alegre,Parque Santa Fé,casa,venda,3219.6,2634.5,4026.2,80,6.49,setembro/2026
Porto Alegre,Parque Santa Fé,casa,aluguel,17.4,15.2,24.3,6,6.49,setembro/2026
Porto Alegre,Partenon,casa,venda,3350.9,2745.5,4133.0,84,6.91,setembro/2026
Porto Alegre,Partenon,casa,aluguel,19.3,16.1,21.5,21,6.91,setembro/2026
Porto Alegre,Passo da Areia,casa,venda,4509.7,3635.8,5953.9,43,7.32,setembro/2026
Porto Alegre,Passo da Areia,casa,aluguel,27.5,25.1,34.5,7,7.32,setembro/2026
Porto Alegre,Passo das Pedras,casa,venda,3230.4,2391.7,4642.9,38,,setembro/2026
Porto Alegre,Pedra Redonda,casa,venda,5564.1,5021.2,8259.2,35,9.99,setembro/2026
Porto Alegre,Pedra Redonda,casa,aluguel,46.3,40.3,51.3,13,9.99,setembro/2026
Porto Alegre,Petrópolis,casa,venda,4807.7,3735.6,6561.2,97,6.59,setembro/2026
Porto Alegre,Petrópolis,casa,aluguel,26.4,21.7,30.4,32,6.59,setembro/2026
Porto Alegre,Ponta Grossa,casa,venda,3520.8,2104.9,4869.3,34,7.26,setembro/2026
Porto Alegre,Ponta Grossa,casa,aluguel,21.3,12.4,23.4,12,7.26,setembro/2026
Porto Alegre,Protásio Alves,casa,venda,3672.5,3210.2,4535.2,18,,setembro/2026
Porto Alegre,Restinga,casa,venda,2702.3,2116.1,4711.0,58,14.08,setembro/2026
Porto Alegre,Restinga,casa,aluguel,31.7,18.6,39.0,5,14.08,setembro/2026
Porto Alegre,Rio Branco,casa,venda,6868.1,5531.9,8480.0,29,5.68,setembro/2026
Porto Alegre,Rio Branco,casa,aluguel,32.5,25.7,43.9,11,5.68,setembro/2026
Porto Alegre,Rubem Berta,casa,venda,2638.9,2061.9,3209.5,47,8.14,setembro/2026
Porto Alegre,Rubem Berta,casa,aluguel,17.9,13.9,27.3,6,8.14,setembro/2026
Porto Alegre,Santa Cecília,casa,venda,3537.1,3322.5,5536.6,10,,setembro/2026
Porto Alegre,Santa Maria Goretti,casa,venda,3274.0,2577.7,3805.9,20,10.48,setembro/2026
Porto Alegre,Santa Maria Goretti,casa,aluguel,28.6,22.2,31.9,6,10.48,setembro/2026
Porto Alegre,Santa Rosa de Lima,casa,venda,1952.1,1330.7,2745.3,26,,setembro/2026
Porto Alegre,Santa Tereza,casa,venda,3438.3,2400.0,4650.8,56,8.48,setembro/2026
Porto Alegre,Santa Tereza,casa,aluguel,24.3,18.0,31.1,16,8.48,setembro/2026
Porto Alegre,Santana,casa,venda,4312.5,3520.8,5782.1,39,8.63,setembro/2026
Porto Alegre,Santana,casa,aluguel,31.0,24.3,35.2,19,8.63,setembro/2026
Porto Alegre,Santo Antônio,casa,venda,3443.5,2550.5,4644.2,36,5.89,setembro/2026
Porto Alegre,Santo Antônio,casa,aluguel,16.9,13.7,21.8,8,5.89,setembro/2026
Porto Alegre,São Geraldo,casa,venda,3743.8,2575.0,4850.7,29,7.69,setembro/2026
Porto Alegre,São Geraldo,casa,aluguel,24.0,19.5,27.0,8,7.69,setembro/2026
Porto Alegre,São João,casa,venda,5762.2,3620.4,6332.5,14,7.64,setembro/2026
Porto Alegre,São João,casa,aluguel,36.7,34.8,41.3,5,7.64,setembro/2026
Porto Alegre,São Sebastião,casa,venda,5089.8,3852.3,6472.2,18,7.95,setembro/2026
Porto Alegre,São Sebastião,casa,aluguel,33.7,33.3,35.7,6,7.95,setembro/2026
Porto Alegre,Sarandi,casa,venda,4500.0,2989.2,6173.6,107,6.19,setembro/2026
Porto Alegre,Sarandi,casa,aluguel,23.2,17.5,34.0,29,6.19,setembro/2026
Porto Alegre,Serraria,casa,venda,2983.3,2106.2,4346.1,24,8.85,setembro/2026
Porto Alegre,Serraria,casa,aluguel,22.0,19.8,23.4,6,8.85,setembro/2026
Porto Alegre,Sétimo Céu,casa,venda,4116.9,3847.8,5768.9,11,,setembro/2026
Porto Alegre,Teresópolis,casa,venda,4183.1,3136.7,5146.9,84,6.94,setembro/2026
Porto Alegre,Teresópolis,casa,aluguel,24.2,19.2,30.0,14,6.94,setembro/2026
Porto Alegre,Três Figueiras,casa,venda,7119.0,5029.5,10431.3,52,6.0,setembro/2026
Porto Alegre,Três Figueiras,casa,aluguel,35.6,28.9,54.7,16,6.0,setembro/2026
Porto Alegre,Tristeza,casa,venda,4851.1,3947.2,6029.9,134,7.92,setembro/2026
Porto Alegre,Tristeza,casa,aluguel,32.0,23.7,35.3,27,7.92,setembro/2026
Porto Alegre,Vila Assunção,casa,venda,6030.2,4978.4,8100.0,51,5.63,setembro/2026
Porto Alegre,Vila Assunção,casa,aluguel,28.3,25.9,36.8,15,5.63,setembro/2026
Porto Alegre,Vila Conceição,casa,venda,4825.7,3983.7,7024.7,41,10.12,setembro/2026
Porto Alegre,Vila Conceição,casa,aluguel,40.7,31.3,46.9,6,10.12,setembro/2026
Porto Alegre,Vila Ipiranga,casa,venda,4201.4,3394.7,5647.2,60,9.0,setembro/2026
Porto Alegre,Vila Ipiranga,casa,aluguel,31.5,29.2,44.0,8,9.0,setembro/2026
Porto Alegre,Vila Jardim,casa,venda,4429.7,3159.6,5426.5,37,8.59,setembro/2026
Porto Alegre,Vila Jardim,casa,aluguel,31.7,25.0,44.5,12,8.59,setembro/2026
Porto Alegre,Vila João Pessoa,casa,venda,2857.5,2122.6,3823.6,16,,setembro/2026
Porto Alegre,Vila Nova,casa,venda,3729.7,2690.0,5678.0,122,7.98,setembro/2026
Porto Alegre,Vila Nova,casa,aluguel,24.8,20.7,30.4,23,7.98,setembro/2026
Porto Alegre,Vila Operária,casa,venda,3055.6,2677.4,4708.4,15,,setembro/2026
Porto Alegre,Vila São José,casa,venda,2563.3,1916.1,2950.4,24,,setembro/2026
Porto Alegre,Aberta dos Morros,apartamento,venda,3342.2,3101.6,3647.7,16,11.85,setembro/2026
Porto Alegre,Aberta dos Morros,apartamento,aluguel,33.0,25.3,40.7,12,11.85,setembro/2026
Porto Alegre,Agronomia,apartamento,venda,4598.6,3529.9,5048.0,16,6.21,setembro/2026
Porto Alegre,Agronomia,apartamento,aluguel,23.8,23.0,33.9,7,6.21,setembro/2026
Porto Alegre,Auxiliadora,apartamento,venda,11772.7,6997.0,15874.0,320,6.91,setembro/2026
Porto Alegre,Auxiliadora,apartamento,aluguel,67.8,45.7,80.6,45,6.91,setembro/2026
Porto Alegre,Azenha,apartamento,venda,5050.6,4000.0,7490.3,103,8.51,setembro/2026
Porto Alegre,Azenha,apartamento,aluguel,35.8,31.1,51.9,42,8.51,setembro/2026
Porto Alegre,Bela Vista,apartamento,venda,11809.4,8220.6,16871.0,388,5.92,setembro/2026
Porto Alegre,Bela Vista,apartamento,aluguel,58.3,41.6,83.4,120,5.92,setembro/2026
Porto Alegre,Belém Novo,apartamento,venda,12857.1,8988.0,14880.7,11,,setembro/2026
Porto Alegre,Boa Vista,apartamento,venda,11625.0,7896.3,15571.2,192,5.73,setembro/2026
Porto Alegre,Boa Vista,apartamento,aluguel,55.5,41.7,77.9,42,5.73,setembro/2026
Porto Alegre,Bom Fim,apartamento,venda,7529.1,5500.1,10926.5,152,7.33,setembro/2026
Porto Alegre,Bom Fim,apartamento,aluguel,46.0,34.4,56.8,66,7.33,setembro/2026
Porto Alegre,Bom Jesus,apartamento,venda,4829.6,3765.6,6539.7,66,10.54,setembro/2026
Porto Alegre,Bom Jesus,apartamento,aluguel,42.4,38.0,50.2,41,10.54,setembro/2026
Porto Alegre,Camaquã,apartamento,venda,4313.0,3564.9,5518.4,92,7.73,setembro/2026
Porto Alegre,Camaquã,apartamento,aluguel,27.8,20.7,33.1,27,7.73,setembro/2026
Porto Alegre,Campo Novo,apartamento,venda,3817.8,3139.1,4746.7,34,7.67,setembro/2026
Porto Alegre,Campo Novo,apartamento,aluguel,24.4,19.5,27.8,23,7.67,setembro/2026
Porto Alegre,Cascata,apartamento,venda,5792.7,4478.3,6537.0,5,,setembro/2026
Porto Alegre,Cavalhada,apartamento,venda,4667.7,3803.9,5579.5,116,7.51,setembro/2026
Porto Alegre,Cavalhada,apartamento,aluguel,29.2,22.7,34.6,45,7.51,setembro/2026
Porto Alegre,Central Parque,apartamento,venda,10734.0,9308.7,13269.4,54,6.34,setembro/2026
Porto Alegre,Central Parque,apartamento,aluguel,56.7,43.7,71.4,30,6.34,setembro/2026
Porto Alegre,Centro Histórico,apartamento,venda,5079.4,3945.5,6772.1,406,8.6,setembro/2026
Porto Alegre,Centro Histórico,apartamento,aluguel,36.4,27.6,48.5,111,8.6,setembro/2026
Porto Alegre,Chácara das Pedras,apartamento,venda,8000.0,5611.7,12414.4,91,6.57,setembro/2026
Porto Alegre,Chácara das Pedras,apartamento,aluguel,43.8,35.7,60.0,33,6.57,setembro/2026
Porto Alegre,Chapéu do Sol,apartamento,venda,2500.0,2144.6,2961.2,23,8.02,setembro/2026
Porto Alegre,Chapéu do Sol,apartamento,aluguel,16.7,13.4,19.4,16,8.02,setembro/2026
Porto Alegre,Cidade Baixa,apartamento,venda,6113.2,4774.1,9710.3,222,8.74,setembro/2026
Porto Alegre,Cidade Baixa,apartamento,aluguel,44.5,35.8,62.7,90,8.74,setembro/2026
Porto Alegre,Coronel Aparício Borges,apartamento,venda,4230.8,3840.9,4918.4,13,,setembro/2026
Porto Alegre,Costa e Silva,apartamento,venda,4029.0,3379.8,5099.8,31,8.94,setembro/2026
Porto Alegre,Costa e Silva,apartamento,aluguel,30.0,26.3,37.3,16,8.94,setembro/2026
Porto Alegre,Cristal,apartamento,venda,5298.1,3952.5,8196.6,178,5.93,setembro/2026
Porto Alegre,Cristal,apartamento,aluguel,26.2,21.7,43.5,47,5.93,setembro/2026
Porto Alegre,Cristo Redentor,apartamento,venda,6252.6,4426.9,8302.6,179,7.62,setembro/2026
Porto Alegre,Cristo Redentor,apartamento,aluguel,39.7,28.3,54.9,48,7.62,setembro/2026
Porto Alegre,Ecoville,apartamento,venda,5724.6,3850.5,6915.5,11,,setembro/2026
Porto Alegre,Espírito Santo,apartamento,venda,3559.3,2571.4,3686.6,5,,setembro/2026
Porto Alegre,Farrapos,apartamento,venda,3947.4,3288.7,6245.1,23,10.79,setembro/2026
Porto Alegre,Farrapos,apartamento,aluguel,35.5,26.0,41.5,17,10.79,setembro/2026
Porto Alegre,Farroupilha,apartamento,venda,5529.4,4518.1,7619.0,73,9.66,setembro/2026
Porto Alegre,Farroupilha,apartamento,aluguel,44.5,29.1,71.8,38,9.66,setembro/2026
Porto Alegre,Floresta,apartamento,venda,5322.9,4173.1,8011.6,156,9.31,setembro/2026
Porto Alegre,Floresta,apartamento,aluguel,41.3,29.5,46.3,24,9.31,setembro/2026
Porto Alegre,Glória,apartamento,venda,4716.7,3909.1,6145.1,96,8.19,setembro/2026
Porto Alegre,Glória,apartamento,aluguel,32.2,21.3,37.1,26,8.19,setembro/2026
Porto Alegre,Golden Lake,apartamento,venda,23622.0,21711.4,24431.8,13,,setembro/2026
Porto Alegre,Guarujá,apartamento,venda,3486.8,2747.3,4514.5,17,9.64,setembro/2026
Porto Alegre,Guarujá,apartamento,aluguel,28.0,26.2,30.0,13,9.64,setembro/2026
Porto Alegre,Higienópolis,apartamento,venda,8654.0,5905.6,12600.8,186,5.98,setembro/2026
Porto Alegre,Higienópolis,apartamento,aluguel,43.1,32.4,49.4,25,5.98,setembro/2026
Porto Alegre,Hípica,apartamento,venda,4187.5,3485.4,4711.5,33,8.45,setembro/2026
Porto Alegre,Hípica,apartamento,aluguel,29.5,24.4,33.8,9,8.45,setembro/2026
Porto Alegre,Humaitá,apartamento,venda,4187.0,3433.5,5056.8,61,8.2,setembro/2026
Porto Alegre,Humaitá,apartamento,aluguel,28.6,23.0,38.1,29,8.2,setembro/2026
Porto Alegre,Independência,apartamento,venda,6791.3,4734.5,9003.5,140,7.92,setembro/2026
Porto Alegre,Independência,apartamento,aluguel,44.8,32.8,61.8,38,7.92,setembro/2026
Porto Alegre,Ipanema,apartamento,venda,5293.4,4436.9,6043.2,44,5.03,setembro/2026
Porto Alegre,Ipanema,apartamento,aluguel,22.2,18.5,27.7,11,5.03,setembro/2026
Porto Alegre,Jardim Botânico,apartamento,venda,8243.0,5841.5,10658.4,192,5.68,setembro/2026
Porto Alegre,Jardim Botânico,apartamento,aluguel,39.0,31.7,55.7,48,5.68,setembro/2026
Porto Alegre,Jardim Carvalho,apartamento,venda,5951.6,4972.5,7037.0,69,6.57,setembro/2026
Porto Alegre,Jardim Carvalho,apartamento,aluguel,32.6,28.9,40.6,35,6.57,setembro/2026
Porto Alegre,Jardim do Salso,apartamento,venda,7754.3,4831.9,11254.7,90,8.28,setembro/2026
Porto Alegre,Jardim do Salso,apartamento,aluguel,53.5,39.1,65.2,52,8.28,setembro/2026
Porto Alegre,Jardim Dona Leopoldina,apartamento,venda,3776.1,3625.4,4588.4,8,,setembro/2026
Porto Alegre,Jardim Europa,apartamento,venda,16050.1,11341.8,19843.7,120,5.94,setembro/2026
Porto Alegre,Jardim Europa,apartamento,aluguel,79.5,69.7,97.3,58,5.94,setembro/2026
Porto Alegre,Jardim Floresta,apartamento,venda,6293.4,3750.0,7162.2,21,5.09,setembro/2026
Porto Alegre,Jardim Floresta,apartamento,aluguel,26.7,18.4,32.5,5,5.09,setembro/2026
Porto Alegre,Jardim Itu,apartamento,venda,5261.0,4075.7,6831.2,112,6.11,setembro/2026
Porto Alegre,Jardim Itu,apartamento,aluguel,26.8,22.5,31.8,21,6.11,setembro/2026
Porto Alegre,Jardim Itu Sabará,apartamento,venda,5671.4,4635.1,7218.3,95,6.31,setembro/2026
Porto Alegre,Jardim Itu Sabará,apartamento,aluguel,29.8,24.9,37.9,26,6.31,setembro/2026
Porto Alegre,Jardim Leopoldina,apartamento,venda,3520.4,3071.5,4175.1,108,8.86,setembro/2026
Porto Alegre,Jardim Leopoldina,apartamento,aluguel,26.0,21.3,30.7,35,8.86,setembro/2026
Porto Alegre,Jardim Lindóia,apartamento,venda,7338.2,5488.4,9664.2,117,5.31,setembro/2026
Porto Alegre,Jardim Lindóia,apartamento,aluguel,32.5,27.6,47.0,23,5.31,setembro/2026
Porto Alegre,Jardim Planalto,apartamento,venda,5317.5,4208.3,6344.1,45,5.35,setembro/2026
Porto Alegre,Jardim Planalto,apartamento,aluguel,23.7,21.0,28.9,12,5.35,setembro/2026
Porto Alegre,Jardim Sabará,apartamento,venda,5377.1,4046.6,7013.4,47,9.46,setembro/2026
Porto Alegre,Jardim Sabará,apartamento,aluguel,42.4,29.4,51.4,27,9.46,setembro/2026
Porto Alegre,Jardim São Pedro,apartamento,venda,4962.7,3923.1,6760.5,27,6.67,setembro/2026
Porto Alegre,Jardim São Pedro,apartamento,aluguel,27.6,25.0,33.3,9,6.67,setembro/2026
Porto Alegre,Lomba Pínheiro,apartamento,venda,3693.9,3074.3,4431.8,31,8.28,setembro/2026
Porto Alegre,Lomba Pínheiro,apartamento,aluguel,25.5,24.4,31.1,5,8.28,setembro/2026
Porto Alegre,Mário Quintana,apartamento,venda,3525.3,2597.7,4435.4,36,7.45,setembro/2026
Porto Alegre,Mário Quintana,apartamento,aluguel,21.9,19.2,24.0,15,7.45,setembro/2026
Porto Alegre,Medianeira,apartamento,venda,3897.4,3231.5,4669.4,80,7.51,setembro/2026
Porto Alegre,Medianeira,apartamento,aluguel,24.4,21.4,29.8,24,7.51,setembro/2026
Porto Alegre,Menino Deus,apartamento,venda,8064.4,5461.1,11634.5,398,6.06,setembro/2026
Porto Alegre,Menino Deus,apartamento,aluguel,40.7,32.7,53.5,62,6.06,setembro/2026
Porto Alegre,Moinhos de Vento,apartamento,venda,13009.8,7770.1,19746.9,262,5.53,setembro/2026
Porto Alegre,Moinhos de Vento,apartamento,aluguel,59.9,36.5,93.2,56,5.53,setembro/2026
Porto Alegre,Mont Serrat,apartamento,venda,10485.6,6792.9,14410.4,178,5.25,setembro/2026
Porto Alegre,Mont Serrat,apartamento,aluguel,45.9,33.3,64.1,52,5.25,setembro/2026
Porto Alegre,Morro Santana,apartamento,venda,4767.3,4063.6,5724.0,82,6.54,setembro/2026
Porto Alegre,Morro Santana,apartamento,aluguel,26.0,23.4,33.5,40,6.54,setembro/2026
Porto Alegre,Navegantes,apartamento,venda,4375.0,3271.0,7258.1,29,12.21,setembro/2026
Porto Alegre,Navegantes,apartamento,aluguel,44.5,34.8,59.9,12,12.21,setembro/2026
Porto Alegre,Nonoai,apartamento,venda,4189.2,3292.3,5012.9,64,7.16,setembro/2026
Porto Alegre,Nonoai,apartamento,aluguel,25.0,23.3,29.7,25,7.16,setembro/2026
Porto Alegre,Parque dos Maias,apartamento,venda,2561.0,2290.8,2891.6,32,,setembro/2026
Porto Alegre,Parque Santa Fé,apartamento,venda,3963.3,3248.6,4919.3,66,7.3,setembro/2026
Porto Alegre,Parque Santa Fé,apartamento,aluguel,24.1,19.8,28.8,19,7.3,setembro/2026
Porto Alegre,Partenon,apartamento,venda,5302.9,4027.8,7257.6,153,8.58,setembro/2026
Porto Alegre,Partenon,apartamento,aluguel,37.9,31.5,54.4,42,8.58,setembro/2026
Porto Alegre,Passo da Areia,apartamento,venda,8177.4,5252.9,10738.1,284,6.96,setembro/2026
Porto Alegre,Passo da Areia,apartamento,aluguel,47.4,34.4,61.1,57,6.96,setembro/2026
